rank,handle,points,penalty,successfulHackCount,unsuccessfulHackCount,oldDisplayRating,newDisplayRating,points_A,rejectedAttemptCount_A,time_A,points_B,rejectedAttemptCount_B,time_B,points_C,rejectedAttemptCount_C,time_C,points_D,rejectedAttemptCount_D,time_D,points_E,rejectedAttemptCount_E,time_E,OldTrueRating,NewTrueRating
2022,scome,364.0,0,0,0,1317,1245,364.0,1,2593.0,0.0,0,,0.0,2,,0.0,0,,0.0,0,,1317,1245
2022,c01t,364.0,0,0,0,1644,1545,364.0,2,1121.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1644,1545
2022,batikromisourov,364.0,0,0,0,950,1007,364.0,1,2624.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,950,1007
2022,nickeuee,364.0,0,0,0,1500,1404,364.0,0,4097.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1404
2022,bhargav.g666,364.0,0,0,0,1205,1165,364.0,1,2603.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1205,1165
2034,moyle,362.0,0,0,0,1406,1313,362.0,2,1144.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1406,1313
2034,masafa,362.0,0,0,0,1227,1175,362.0,2,1166.0,0.0,1,,0.0,1,,0.0,0,,0.0,0,,1227,1175
2034,CSniper,362.0,0,0,0,1500,1403,362.0,2,1161.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1500,1403
2034,LAKSHYAGARG,362.0,0,0,0,1046,1076,362.0,2,1188.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1046,1076
2034,ss_nitian,362.0,0,0,0,1252,1194,362.0,1,2690.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1252,1194
2039,mitash.chaitanya,360.0,0,0,0,1456,1359,360.0,0,4202.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1456,1359
2039,apeeyush,360.0,0,0,0,1500,1403,360.0,2,1220.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1500,1403
2039,khaledgamal,360.0,0,0,0,1277,1213,360.0,2,1257.0,0.0,3,,0.0,0,,0.0,0,,0.0,0,,1277,1213
2039,ayk115,360.0,0,0,0,1327,1252,360.0,2,1250.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1327,1252
2039,0aps,360.0,0,0,0,1334,1257,360.0,1,2724.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1334,1257
2039,V1_Forces7Y7,360.0,0,0,0,1215,1166,360.0,2,1254.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1215,1166
2039,mostafiz13,360.0,0,0,0,1205,1162,360.0,0,4202.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1205,1162
2046,jimmy71193,358.0,0,0,0,1403,1310,358.0,0,4265.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1403,1310
2046,sen23.51D26,358.0,0,0,0,1296,1227,358.0,2,1267.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1296,1227
2046,P_Quantum,358.0,0,0,0,1444,1347,358.0,2,1310.0,0.0,1,,0.0,2,,0.0,0,,0.0,0,,1444,1347
2049,ishitach,354.0,0,0,0,1500,1403,354.0,0,4402.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1403
2049,zash326,354.0,0,0,0,1141,1131,354.0,0,4395.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1141,1131
2051,donnghi,352.0,0,0,0,1550,1452,352.0,0,4473.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1550,1452
2051,frankie,352.0,0,0,0,957,1007,352.0,1,2991.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,957,1007
2051,sissu,352.0,0,0,0,1469,1372,352.0,2,1457.0,0.0,5,,0.0,0,,0.0,0,,0.0,0,,1469,1372
2051,sccs,352.0,0,0,0,1387,1298,352.0,2,1459.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1387,1298
2051,chandniverma,352.0,0,0,0,1162,1141,352.0,1,2947.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1162,1141
2056,Ripon_CSE,350.0,0,0,0,1147,1132,350.0,0,4501.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1147,1132
2056,lagarwal,350.0,0,0,0,1224,1171,350.0,1,3043.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1224,1171
2056,Meninx,350.0,0,4,1,1202,1157,0.0,2,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1202,1157
2056,Tuman,350.0,0,0,0,1023,1055,350.0,0,4546.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1023,1055
2056,gcx11,350.0,0,0,0,1500,1402,350.0,0,4503.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2056,RaymondStanleyC,350.0,0,0,0,1299,1229,350.0,1,3038.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1299,1229
2062,ayush10294,348.0,0,0,0,1292,1223,348.0,2,1594.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1292,1223
2062,vishwamangal,348.0,0,0,0,1303,1232,348.0,1,3074.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1303,1232
2062,wafemand,348.0,0,0,0,1341,1262,348.0,2,1578.0,0.0,0,,0.0,0,,0.0,3,,0.0,0,,1341,1262
2065,naman26j,346.0,0,0,0,1500,1402,346.0,2,1661.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2066,chansarav,344.0,0,0,0,1305,1233,344.0,0,4716.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1305,1233
2066,ss2,344.0,0,0,0,1018,1050,344.0,2,1732.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1018,1050
2066,CRustam,344.0,0,0,0,1302,1231,344.0,0,4733.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1302,1231
2066,Kokoster,344.0,0,0,0,1398,1305,344.0,2,1701.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1398,1305
2066,katiyar.avinash,344.0,0,0,0,1500,1402,344.0,1,3237.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2066,nirob_mh,344.0,0,0,0,1283,1216,344.0,2,1737.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1283,1216
2072,Marjan007,342.0,0,0,0,1398,1305,342.0,0,4767.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1398,1305
2072,DeViance,342.0,0,0,0,1454,1357,342.0,2,1770.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1454,1357
2072,_greymatter,342.0,0,0,0,1469,1372,342.0,2,1741.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1469,1372
2072,anup_coder,342.0,0,0,0,1261,1198,342.0,2,1744.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1261,1198
2072,user.sergey.b,342.0,0,0,0,1431,1334,342.0,1,3293.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1431,1334
2077,arijit_pande,340.0,0,0,0,1347,1265,340.0,2,1829.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1347,1265
2077,stopped,340.0,0,0,0,1310,1237,340.0,1,3359.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1310,1237
2077,biren,340.0,0,0,0,1326,1249,340.0,1,3317.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1326,1249
2077,yash199,340.0,0,0,1,1484,1387,390.0,1,1810.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1484,1387
2081,tjk5567764363,338.0,0,0,0,1255,1193,338.0,1,3416.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1255,1193
2081,TCgogogo,338.0,0,0,0,1424,1327,338.0,1,3418.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1424,1327
2081,quailty,338.0,0,0,0,1500,1402,338.0,1,3382.0,0.0,0,,0.0,2,,0.0,0,,0.0,0,,1500,1402
2084,komantnick_,336.0,0,0,0,1179,1141,336.0,2,1936.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1179,1141
2084,sharpcoder,336.0,0,0,0,1500,1402,336.0,0,4978.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2084,islam_said,336.0,0,0,0,1320,1244,336.0,2,1961.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1320,1244
2084,islammagdysaieed,336.0,0,0,0,1237,1179,336.0,1,3465.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1237,1179
2084,ShockProof,336.0,0,0,0,1406,1310,336.0,0,4968.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1406,1310
2084,ishubhamch,336.0,0,0,0,1500,1402,336.0,1,3457.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2084,LuisFlores,336.0,0,0,0,1444,1347,336.0,2,1966.0,0.0,7,,0.0,0,,0.0,0,,0.0,0,,1444,1347
2091,ahmedzaleh,334.0,0,0,0,1402,1307,334.0,0,5013.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1402,1307
2091,swati01_bitm,334.0,0,0,0,1260,1196,334.0,1,3524.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1260,1196
2091,ganeshk2,334.0,0,0,0,1301,1229,334.0,2,2038.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1301,1229
2091,swaroop.vajrapu,334.0,0,0,0,1620,1521,334.0,0,4995.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1620,1521
2091,vbshubham,334.0,0,0,0,1374,1285,334.0,1,3498.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1374,1285
2091,sm94,334.0,0,0,0,1203,1152,334.0,2,2018.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1203,1152
2097,rc0_,332.0,0,0,0,1254,1191,332.0,2,2089.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1254,1191
2097,MennaHamdy,332.0,0,0,0,1398,1303,332.0,1,3573.0,0.0,0,,0.0,1,,0.0,0,,0.0,0,,1398,1303
2099,_pk,330.0,0,0,0,1384,1293,330.0,2,2155.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1384,1293
2099,imrankst1221,330.0,0,0,0,856,913,330.0,1,3621.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,856,913
2099,sherlock_ed,330.0,0,0,0,1413,1316,330.0,2,2149.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1413,1316
2099,mahmudulhasan,330.0,0,0,0,1191,1143,330.0,2,2118.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1191,1143
2099,abhilash_g,330.0,0,0,0,1500,1402,330.0,0,5118.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2099,divyambansal,330.0,0,0,0,1500,1402,330.0,0,5159.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2099,ipg_2013020,330.0,0,0,0,1500,1402,330.0,1,3614.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2099,alamin25,330.0,0,0,0,1398,1303,330.0,0,5132.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1398,1303
2107,koldbyte,328.0,0,0,0,1579,1481,0.0,3,,328.0,4,7107.0,0.0,0,,0.0,0,,0.0,0,,1579,1481
2107,dambledore,328.0,0,0,0,1403,1307,328.0,0,5169.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1403,1307
2109,dmcyer,326.0,0,0,0,1428,1331,326.0,2,2264.0,0.0,0,,0.0,1,,0.0,0,,0.0,0,,1428,1331
2109,Asd_zxc,326.0,0,0,0,1500,1402,326.0,0,5270.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2111,prasunjoshi1994,324.0,0,0,0,1221,1164,324.0,2,2322.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1221,1164
2112,sourav_hstu,322.0,0,0,0,1410,1313,322.0,0,5378.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1410,1313
2113,venkat_32,318.0,0,0,0,1402,1306,318.0,1,3978.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1402,1306
2113,AnatolyKonenko,318.0,0,0,0,1500,1402,318.0,0,5517.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2115,Sandeep_Singh_Chhabada,316.0,0,0,0,1243,1181,316.0,1,4034.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1243,1181
2115,dakeshi,316.0,0,0,0,1052,1064,316.0,1,4073.0,0.0,6,,0.0,0,,0.0,0,,0.0,0,,1052,1064
2115,muhiddin,316.0,0,0,0,1299,1226,316.0,2,2543.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1299,1226
2115,samridhi,316.0,0,0,0,1318,1241,316.0,1,4076.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1318,1241
2119,SaharM,314.0,0,0,0,1303,1229,314.0,1,4104.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1303,1229
2119,MariS,314.0,0,0,0,1500,1402,314.0,2,2600.0,0.0,0,,0.0,0,,0.0,1,,0.0,0,,1500,1402
2119,AugustinCauchy,314.0,0,0,0,1404,1307,314.0,3,1087.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1404,1307
2119,coldmoon,314.0,0,0,0,1303,1229,314.0,0,5609.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1303,1229
2123,abhinavc,312.0,0,0,0,1152,1120,312.0,2,2665.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1152,1120
2123,kotaroy,312.0,0,0,0,1442,1345,312.0,1,4167.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1442,1345
2123,Karthik21996,312.0,0,0,0,1219,1162,312.0,2,2686.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1219,1162
2126,2O16,310.0,0,0,0,1103,1094,310.0,2,2701.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1103,1094
2127,dlopatin,308.0,0,0,0,1258,1193,308.0,1,4264.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1258,1193
2127,leodestiny,308.0,0,0,0,1439,1342,308.0,3,1263.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1439,1342
2127,crystall29,308.0,0,0,0,1303,1228,308.0,1,4293.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1303,1228
2130,guanxinnotused,306.0,0,0,0,1194,1142,306.0,2,2857.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1194,1142
2130,pharrell,306.0,0,0,0,1500,1402,306.0,0,5820.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2130,kingbhanu,306.0,0,0,0,1500,1402,306.0,2,2828.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2130,travellerX,306.0,0,1,5,1437,1340,456.0,0,1370.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1437,1340
2130,bp_ZHD_qd,306.0,0,0,0,1494,1397,306.0,0,5843.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1494,1397
2135,rofi93,304.0,0,0,0,1091,1085,304.0,1,4436.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1091,1085
2136,fakss,302.0,0,0,0,980,1008,302.0,0,5953.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,980,1008
2136,wdalmeida6,302.0,0,0,0,1277,1207,302.0,1,4489.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1277,1207
2138,kirill281293,300.0,0,0,0,1125,1104,300.0,1,4546.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1125,1104
2139,miniant,298.0,0,0,0,1500,1402,298.0,3,1568.0,0.0,5,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2139,nathaliabf,298.0,0,0,0,1500,1402,298.0,2,3077.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2139,gcs06,298.0,0,0,0,1258,1192,298.0,3,1603.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1258,1192
2142,rishabhsinha20,296.0,0,0,0,1197,1143,296.0,1,4622.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1197,1143
2142,NS_Barzakov,296.0,0,0,0,1500,1402,296.0,1,4647.0,0.0,0,,0.0,2,,0.0,0,,0.0,0,,1500,1402
2142,Alhelal_01,296.0,0,0,0,1182,1132,296.0,1,4673.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1182,1132
2142,sajib_mbstu,296.0,0,0,0,1301,1226,296.0,0,6148.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1301,1226
2146,codemaster1994,294.0,0,0,0,1335,1252,294.0,1,4739.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1335,1252
2147,yoshiya0_0,292.0,0,0,0,1500,1402,292.0,2,3263.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2147,progkiller123,292.0,0,0,0,1477,1380,292.0,3,1753.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1477,1380
2147,undraa,292.0,0,0,0,1284,1212,292.0,2,3268.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1284,1212
2150,faisal47,290.0,0,0,0,1410,1313,290.0,0,6309.0,0.0,0,,0.0,2,,0.0,0,,0.0,0,,1410,1313
2150,kartik894,290.0,0,0,0,1138,1108,290.0,3,1802.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1138,1108
2150,sousnake,290.0,0,0,0,1593,1495,290.0,3,1841.0,0.0,3,,0.0,0,,0.0,0,,0.0,0,,1593,1495
2153,shawara,288.0,0,0,0,1402,1305,288.0,3,1917.0,0.0,3,,0.0,0,,0.0,0,,0.0,0,,1402,1305
2153,shady_noah,288.0,0,0,0,1500,1402,288.0,3,1889.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2153,shawenlx,288.0,0,0,0,1283,1211,288.0,3,1864.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1283,1211
2153,omar.fmc,288.0,0,0,0,1500,1402,288.0,3,1868.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2153,licstar,288.0,0,0,0,1499,1401,288.0,0,6417.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1499,1401
2158,selynoid,286.0,0,0,0,1070,1068,286.0,1,4946.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1070,1068
2158,d_20,286.0,0,0,0,1213,1155,286.0,0,6479.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1213,1155
2158,vkrishna17,286.0,0,0,0,1336,1252,286.0,1,4925.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1336,1252
2158,cerberuss,286.0,0,0,0,1235,1172,286.0,2,3472.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1235,1172
2162,sparshithsampath,284.0,0,0,0,1500,1402,284.0,0,6510.0,0.0,0,,0.0,1,,0.0,0,,0.0,0,,1500,1402
2162,giaotiepchinh,284.0,0,0,0,1402,1305,284.0,0,6504.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1402,1305
2162,josexavier06,284.0,0,0,0,1451,1354,284.0,2,3497.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1451,1354
2162,R_B,284.0,0,0,0,1167,1119,284.0,2,3492.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1167,1119
2162,ahmedmigo,284.0,0,0,0,1322,1241,284.0,1,5001.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1322,1241
2167,deepa_panwar,282.0,0,0,0,1104,1086,282.0,2,3585.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1104,1086
2167,alexld45,282.0,0,0,0,1078,1071,282.0,1,5078.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1078,1071
2169,mehedi_du,278.0,0,0,0,1299,1223,278.0,2,3667.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1299,1223
2169,kyavenoko,278.0,0,0,0,1430,1333,278.0,3,2160.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1430,1333
2171,wallaceloos,276.0,0,0,0,1341,1256,276.0,2,3770.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1341,1256
2171,tortuga,276.0,0,0,1,1342,1256,326.0,2,2240.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1342,1256
2171,java_freak,276.0,0,0,0,1500,1402,276.0,1,5221.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2171,TrungPhan,276.0,0,0,0,1299,1223,276.0,2,3721.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1299,1223
2175,DaRkViRuS,274.0,0,0,0,1500,1402,274.0,2,3811.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2176,ValeriaHil,272.0,0,0,0,1148,1107,272.0,2,3886.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1148,1107
2176,x-firdavs.95,272.0,0,0,0,1311,1232,272.0,2,3876.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1311,1232
2178,Nafis48,270.0,0,0,0,1402,1305,270.0,0,6923.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1402,1305
2178,shuvro97,270.0,0,0,0,1224,1162,270.0,1,5457.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1224,1162
2178,pd1221,270.0,0,0,0,1500,1402,270.0,2,3906.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2178,sensiblemadman,270.0,0,0,0,1212,1152,270.0,3,2412.0,0.0,2,,0.0,1,,0.0,0,,0.0,0,,1212,1152
2182,ITer,268.0,0,0,0,1500,1402,268.0,1,5499.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2182,eshankarora56,268.0,0,0,0,1500,1402,268.0,2,3966.0,0.0,3,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2184,billionprince,264.0,0,0,0,1308,1229,264.0,2,4137.0,0.0,6,,0.0,0,,0.0,0,,0.0,0,,1308,1229
2184,A_NISHA,264.0,0,0,0,1322,1240,264.0,1,5584.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1322,1240
2184,nadaahmed,264.0,0,0,0,1500,1402,264.0,1,5616.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2187,surya.thogaru5,262.0,0,0,0,1500,1402,262.0,0,7180.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2187,gotodeepak,262.0,0,0,0,1448,1351,262.0,3,2644.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1448,1351
2187,gm_krishna,262.0,0,0,0,1454,1357,262.0,3,2670.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1454,1357
2190,le_louch,260.0,0,0,0,1492,1395,260.0,1,5753.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1492,1395
2190,Nahla95,260.0,0,0,0,1192,1136,260.0,2,4254.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1192,1136
2192,bogdanboboc97,258.0,0,0,0,1230,1166,258.0,2,4283.0,0.0,7,,0.0,4,,0.0,0,,0.0,0,,1230,1166
2192,cb16,258.0,0,0,0,1500,1402,258.0,3,2785.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2192,Asp8,258.0,0,0,0,1251,1183,258.0,3,2812.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1251,1183
2192,Er_fun,258.0,0,0,0,1500,1402,258.0,4,1268.0,0.0,1,,0.0,1,,0.0,0,,0.0,0,,1500,1402
2192,dain21921,258.0,0,0,0,1312,1232,258.0,3,2784.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1312,1232
2192,selva,258.0,0,0,0,1253,1185,258.0,2,4308.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1253,1185
2198,Ahmed_yasser,256.0,0,0,0,1096,1075,256.0,3,2823.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1096,1075
2198,ivasha2000,256.0,0,0,0,1398,1301,256.0,1,5865.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1398,1301
2198,mohamed265,256.0,0,0,0,1288,1212,256.0,2,4378.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1288,1212
2198,ffrujeri,256.0,0,0,0,1323,1240,256.0,1,5832.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1323,1240
2198,mras,256.0,0,0,0,1500,1402,256.0,3,2860.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2203,sa1234567,254.0,0,0,0,1500,1402,254.0,3,2894.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2203,eata,254.0,0,0,0,1500,1402,254.0,2,4408.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2203,DonaldDarko,254.0,0,0,0,1500,1402,254.0,2,4428.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2206,Not_Of_1_And_0,252.0,0,0,0,989,1001,252.0,1,5958.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,989,1001
2206,Still,252.0,0,0,0,1607,1508,252.0,1,5950.0,0.0,3,,0.0,0,,0.0,0,,0.0,0,,1607,1508
2208,ErzhaNN,250.0,0,1,2,1554,1456,250.0,1,6044.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1554,1456
2209,Baridcse,248.0,0,0,0,1528,1430,248.0,2,4609.0,0.0,1,,0.0,4,,0.0,0,,0.0,0,,1528,1430
2209,saichandu6,248.0,0,0,0,1111,1081,248.0,3,3103.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1111,1081
2211,mustafa225,246.0,0,0,0,1423,1326,246.0,3,3167.0,0.0,1,,0.0,0,,0.0,0,,0.0,0,,1423,1326
2211,farshidsadr,246.0,0,0,0,1500,1402,246.0,2,4658.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2211,CtrlCV,246.0,0,0,0,1348,1259,246.0,3,3154.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1348,1259
2214,ayamahmod,244.0,0,0,0,1216,1153,244.0,1,6232.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1216,1153
2215,abkarinomada,242.0,0,0,0,1232,1166,242.0,2,4756.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1232,1166
2215,okuzn,242.0,0,0,0,1586,1488,242.0,3,3286.0,0.0,1,,0.0,1,,0.0,1,,0.0,0,,1586,1488
2217,mihai.musat,240.0,0,0,0,1402,1305,240.0,1,6336.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1402,1305
2217,kenichi_9xpro,240.0,0,0,0,1570,1472,240.0,1,6317.0,0.0,1,,0.0,3,,0.0,0,,0.0,0,,1570,1472
2217,Amir_k,240.0,0,0,0,1407,1310,240.0,2,4856.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1407,1310
2220,kk_hieuolp14,236.0,0,0,0,1312,1230,236.0,4,1942.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1312,1230
2220,murilogoncalvep,236.0,0,0,0,1501,1403,236.0,4,1974.0,0.0,2,,0.0,0,,0.0,0,,0.0,0,,1501,1403
2222,kanansa,232.0,0,0,0,1500,1402,232.0,1,6575.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1500,1402
2223,divyank1,230.0,0,0,0,1316,1233,230.0,2,5114.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1316,1233
2224,vikash5507,228.0,0,0,0,1307,1226,228.0,1,6668.0,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1307,1226
